company,level,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,tag,basesalary,stockgrantvalue,bonus,gender,cityid,Educ,Race,Education,Company,Gender
Apple,ICT4,Software Engineer,219000,"San Francisco, CA",6,6,Site Reliability (SRE),169000,30000,20000,Female,7419,1,Asian,Master's Degree,0,0
Apple,ICT4,Software Engineer,330000,"Cupertino, CA",6,6,Data,175000,130000,25000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT2,Software Engineer,144000,"Boulder, CO",0,0,AR/VR,120000,24000,0,Male,7534,0,White,Bachelor's Degree,0,1
Apple,ICT5,Software Engineer,5.00E+05,"Cupertino, CA",12,3,ML / AI,210000,250000,40000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,3.00E+05,"Cupertino, CA",7,2,Full Stack,190000,90000,20000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,310000,"Cupertino, CA",8,3,iOS,175000,120000,15000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,194000,"Cupertino, CA",5,2,iOS,152000,25000,17000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,302000,"Cupertino, CA",9,5,Testing (SDET),186000,95000,21000,Male,7158,0,Asian,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,2.00E+05,"Cupertino, CA",4,1,Testing (SDET),130000,60000,10000,Male,7158,0,Asian,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,425000,"Cupertino, CA",5,1,Full Stack,2.00E+05,2.00E+05,25000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT2,Software Engineer,170000,"Cupertino, CA",1,0,Production,135000,27000,8000,Female,7158,0,Two Or More,Bachelor's Degree,0,0
Apple,l4,Software Engineer,290000,"Sunnyvale, CA",10,10,iOS,180000,90000,20000,Male,7472,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,290000,"Cupertino, CA",8,0,DevOps,195000,75000,20000,Female,7158,1,Asian,Master's Degree,0,0
Apple,ICT3,Software Engineer,182000,"Cupertino, CA",5,1,Analytics,132000,20000,30000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT2,Software Engineer,172000,"Cupertino, CA",1,0,iOS,130000,27000,15000,Female,7158,0,Hispanic,Bachelor's Degree,0,0
Apple,ICT4,Software Engineer,248000,"Cupertino, CA",12,12,Full Stack,168000,70000,10000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,3.00E+05,"Cupertino, CA",9,5,Embedded Software,190000,80000,30000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,333000,"Cupertino, CA",10,4,Firmware,188000,115000,30000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,275000,"Cupertino, CA",5,5,ML / AI,175000,80000,20000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,197000,"Cupertino, CA",1,1,Compilers,144000,43000,10000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,321000,"Seattle, WA",15,0,API Development (Back-End),195000,56000,70000,Male,11527,0,Hispanic,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,156000,"Cupertino, CA",2,0,Testing (SDET),120000,26000,10000,Female,7158,0,White,Bachelor's Degree,0,0
Apple,ICT3,Software Engineer,233000,"San Francisco, CA",2,0,ML / AI,175000,40000,18000,Male,7419,1,White,Master's Degree,0,1
Apple,ICT3,Software Engineer,208000,"Cupertino, CA",2,0,Mobile (iOS + Android),140000,30000,35000,Male,7158,0,Asian,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,198000,"Cupertino, CA",6,6,Web Development (Front-End),121000,65000,12000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,L4,Software Engineer,375000,"Santa Clara, CA",7,0,Distributed Systems (Back-End),2.00E+05,155000,20000,Male,7434,1,White,Master's Degree,0,1
Apple,L4,Software Engineer,252000,"Cupertino, CA",9,5,Testing (SDET),167000,70000,15000,Female,7158,0,Asian,Bachelor's Degree,0,0
Apple,ICT3,Software Engineer,275000,"Cupertino, CA",0,0,Distributed Systems (Back-End),165000,80000,30000,Female,7158,1,Asian,Master's Degree,0,0
Apple,ICT4,Software Engineer,372000,"San Francisco, CA",5,2,Distributed Systems (Back-End),192000,150000,30000,Male,7419,1,White,Master's Degree,0,1
Apple,ICT3,Software Engineer,280000,"Cupertino, CA",3,3,ML / AI,150000,110000,20000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,488000,"Cupertino, CA",10,5,ML / AI,2.00E+05,268000,20000,Male,7158,1,Asian,Master's Degree,0,1
Apple,L2,Software Engineer,210000,"Austin, TX",0,0,Security,120000,70000,20000,Male,10965,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,308000,"Santa Clara, CA",5,2,Security,170000,108000,30000,Male,7434,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,315000,"Cupertino, CA",8,4,Distributed Systems (Back-End),177000,113000,25000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,375000,"Santa Clara, CA",8,0,Distributed Systems (Back-End),2.00E+05,125000,50000,Male,7434,1,White,Master's Degree,0,1
Apple,IC2,Software Engineer,171000,"Cupertino, CA",1,0,Full Stack,135000,21000,15000,Male,7158,0,Asian,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,344000,"Cupertino, CA",4,1,ML / AI,195000,125000,24000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,271000,"Cupertino, CA",6,0,Web Development (Front-End),173000,38000,60000,Female,7158,1,Asian,Master's Degree,0,0
Apple,ICT3,Software Engineer,220000,"San Jose, CA",6,0,Robotics,170000,38000,13000,Male,7422,1,White,Master's Degree,0,1
Apple,ICT2,Software Engineer,181000,"Cupertino, CA",2,0,ML / AI,130000,26000,25000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,402000,"Cupertino, CA",15,5,iOS,222000,160000,20000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,Software Integrity Eng 4,Software Engineer,315000,"San Jose, CA",13,6,iOS,165000,138000,12000,Female,7422,0,Asian,Bachelor's Degree,0,0
Apple,ICT2,Software Engineer,199000,"Seattle, WA",2,0,ML / AI,132000,37000,30000,Female,11527,0,White,Bachelor's Degree,0,0
Apple,ICT4,Software Engineer,279000,"San Francisco, CA",7,0,Site Reliability (SRE),185000,75000,19000,Male,7419,1,White,Master's Degree,0,1
Apple,ICT3,Software Engineer,214000,"Cupertino, CA",3,2,Testing (SDET),123000,80000,11000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT2,Software Engineer,133000,"Cupertino, CA",0,0,Full Stack,120000,13000,0,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,225000,"Cupertino, CA",5,3,Distributed Systems (Back-End),150000,65000,10000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,280000,"Sunnyvale, CA",5,2,iOS,172000,98000,10000,Male,7472,0,White,Bachelor's Degree,0,1
Apple,ICT5,Software Engineer,605000,"New York, NY",15,0,iOS,222000,3.00E+05,80000,Male,10182,0,Asian,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,375000,"Cupertino, CA",8,3,Web Development (Front-End),180000,160000,35000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,159000,"Cupertino, CA",1,1,iOS,119000,40000,0,Male,7158,0,White,Bachelor's Degree,0,1
Apple,Intern,Software Engineer,120000,"New York, NY",0,0,Testing (SDET),120000,0,0,Male,10182,1,White,Master's Degree,0,1
Apple,ICT3,Software Engineer,355000,"Cupertino, CA",10,2,API Development (Back-End),180000,160000,15000,Male,7158,1,White,Master's Degree,0,1
Apple,ICT3,Software Engineer,240000,"Santa Clara, CA",12,8,Data,160000,60000,20000,Male,7434,0,Asian,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,450000,"Cupertino, CA",9,0,ML / AI,205000,220000,25000,Male,7158,1,Asian,Master's Degree,0,1
Apple,Senior Software Engineer,Software Engineer,209000,"Cupertino, CA",8,8,iOS,129000,60000,20000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,3.00E+05,"Sunnyvale, CA",16,8,Web Development (Front-End),183000,1.00E+05,20000,Male,7472,0,Asian,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,225000,"Cupertino, CA",8,8,iOS,155000,60000,10000,Female,7158,0,White,Bachelor's Degree,0,0
Apple,ICT4,Software Engineer,358000,"Cupertino, CA",4,1,ML / AI,2.00E+05,108000,50000,Male,7158,1,Asian,Master's Degree,0,1
Apple,L3,Software Engineer,249000,"Cupertino, CA",8,4,Site Reliability (SRE),137000,97000,15000,Male,7158,1,Asian,Master's Degree,0,1
Apple,L3,Software Engineer,225000,"Cupertino, CA",4,2,Data,168000,40000,15000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT2,Software Engineer,2.00E+05,"Cupertino, CA",1,1,iOS,145000,20000,35000,Female,7158,1,Asian,Master's Degree,0,0
Apple,ICT3,Software Engineer,2.00E+05,"Cupertino, CA",5,0,Networking,140000,30000,25000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT5,Software Engineer,575000,"Cupertino, CA",20,5,Distributed Systems (Back-End),2.00E+05,340000,35000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,178000,"Cupertino, CA",3,2,Full Stack,138000,30000,10000,Male,7158,0,Asian,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,360000,"Cupertino, CA",15,5,firmware,185000,145000,25000,Male,7158,1,White,Master's Degree,0,1
Apple,ICT4,Software Engineer,332000,"Austin, TX",9,6,Full Stack,157000,160000,15000,Male,10965,1,White,Master's Degree,0,1
Apple,L4,Software Engineer,170000,"Austin, TX",7,2,API Development (Back-End),150000,10000,10000,Male,10965,1,Two Or More,Master's Degree,0,1
Apple,ICT4,Software Engineer,331000,"Sunnyvale, CA",16,4,Data,181000,128000,23000,Male,7472,0,Asian,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,350000,"Seattle, WA",10,1,ML / AI,175000,125000,50000,Male,11527,0,Hispanic,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,270000,"Cupertino, CA",4,4,iOS,155000,1.00E+05,15000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,347000,"San Diego, CA",8,3,DevOps,151000,171000,25000,Female,7416,0,White,Bachelor's Degree,0,0
Apple,ICT4,Software Engineer,230000,"Cupertino, CA",9,2,Distributed Systems (Back-End),169000,45000,12000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT6,Software Engineer,6.00E+05,"Sunnyvale, CA",30,8,Distributed Systems (Back-End),244000,3.00E+05,60000,Male,7472,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,270000,"San Jose, CA",6,3,Full Stack,150000,1.00E+05,20000,Male,7422,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,167000,"Cupertino, CA",6,1,Testing (SDET),133000,25000,9000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,254000,"Cupertino, CA",5,2,iOS,170000,60000,24000,Male,7158,1,White,Master's Degree,0,1
Apple,ICT4,Software Engineer,317000,"Cupertino, CA",10,2,ML / AI,207000,90000,20000,Male,7158,1,White,Master's Degree,0,1
Apple,ICT2,Software Engineer,171000,"Cupertino, CA",1,1,Embedded,130000,21000,20000,Male,7158,0,Asian,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,310000,"Sunnyvale, CA",4,4,ML / AI,158000,130000,20000,Male,7472,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,4.00E+05,"Cupertino, CA",10,2,ML / AI,230000,120000,50000,Male,7158,1,White,Master's Degree,0,1
Apple,ICT4,Software Engineer,388000,"Cupertino, CA",5,5,CoreOS,178000,195000,15000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,212000,"Cupertino, CA",1,0,Full Stack,150000,50000,12000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,410000,"Seattle, WA",8,1,Full Stack,2.00E+05,150000,60000,Male,11527,0,Hispanic,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,210000,"Sunnyvale, CA",2,1,Distributed Systems (Back-End),155000,50000,5000,Male,7472,0,Asian,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,405000,"Seattle, WA",20,1,Distributed Systems (Back-End),220000,150000,35000,Male,11527,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,330000,"Cupertino, CA",11,5,Firmware,188000,115000,30000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT5,Software Engineer,481000,"San Diego, CA",22,6,Data,201000,250000,30000,Male,7416,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,270000,"Cupertino, CA",6,3,Web Development (Front-End),155000,90000,20000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,295000,"Cupertino, CA",5,5,API Development (Back-End),180000,95000,20000,Female,7158,1,Asian,Master's Degree,0,0
Apple,ICT4,Software Engineer,383000,"Cupertino, CA",13,4,Full Stack,203000,140000,40000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,290000,"Cupertino, CA",4,0,API Development (Back-End),175000,75000,40000,Male,7158,1,Asian,Master's Degree,0,1
Apple,L3,Software Engineer,199000,"Cupertino, CA",7,2,Full Stack,164000,25000,10000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,222000,"San Diego, CA",4,0,Full Stack,145000,37000,40000,Female,7416,1,Asian,Master's Degree,0,0
Apple,ICT2,Software Engineer,194000,"Cupertino, CA",1,0,DevOps,148000,30000,16000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,268000,"New York, NY",5,0,API Development (Back-End),175000,75000,18000,Female,10182,1,Asian,Master's Degree,0,0
Apple,ICT5,Software Engineer,360000,"Sunnyvale, CA",16,3,Production,2.00E+05,135000,30000,Male,7472,0,Asian,Bachelor's Degree,0,1
Apple,L2,Software Engineer,151000,"Cupertino, CA",1,1,iOS,125000,26000,0,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,410000,"Seattle, WA",10,0,Distributed Systems (Back-End),205000,180000,25000,Male,11527,1,Hispanic,Master's Degree,0,1
Apple,ICT3,Software Engineer,240000,"San Diego, CA",6,0,ML / AI,158000,60000,20000,Male,7416,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,3.00E+05,"Cupertino, CA",3,3,ML / AI,180000,1.00E+05,20000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,345000,"Cupertino, CA",16,3,Testing (SDET),182000,138000,25000,Male,7158,0,Asian,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,214000,"Cupertino, CA",2,2,Distributed Systems (Back-End),141000,65000,8000,Female,7158,0,Asian,Bachelor's Degree,0,0
Apple,ICT3,Software Engineer,207000,"Cupertino, CA",2,2,ML / AI,147000,60000,0,Female,7158,1,Asian,Master's Degree,0,0
Apple,ICT3,Software Engineer,220000,"Seattle, WA",2,0,ML / AI,155000,50000,16000,Male,11527,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,225000,"Cupertino, CA",3,0,Embedded,145000,42000,35000,Male,7158,0,Hispanic,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,2.00E+05,"Austin, TX",5,0,Testing (SDET),150000,36000,14000,Male,10965,1,Asian,Master's Degree,0,1
Apple,ICT5,Software Engineer,5.00E+05,"Sunnyvale, CA",20,5,Networking,210000,240000,50000,Male,7472,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,398000,"Cupertino, CA",9,0,Distributed Systems (Back-End),205000,125000,68000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,192000,"Cupertino, CA",4,3,API Development (Back-End),147000,40000,5000,Male,7158,1,White,Master's Degree,0,1
Apple,ICT3,Software Engineer,2.00E+05,"San Diego, CA",3,1,Mobile (iOS + Android),130000,50000,20000,Male,7416,1,Asian,Master's Degree,0,1
Apple,ICT5,Software Engineer,492000,"Sunnyvale, CA",21,2,SPG,237000,210000,45000,Male,7472,1,Two Or More,Master's Degree,0,1
Apple,L4,Software Engineer,320000,"Cupertino, CA",10,2,API Development (Back-End),195000,1.00E+05,20000,Female,7158,1,Asian,Master's Degree,0,0
Apple,ICT3,Software Engineer,2.00E+05,"Cupertino, CA",11,0,Full Stack,160000,40000,0,Male,7158,1,Asian,Master's Degree,0,1
Apple,Software Engineer,Software Engineer,191000,"Cupertino, CA",3,0,iOS,148000,35000,8000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,218000,"Cupertino, CA",4,3,Testing (SDET),146000,60000,13000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,264000,"Cupertino, CA",3,0,Distributed Systems (Back-End),160000,88000,16000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,245000,"Seattle, WA",4,0,Site Reliability (SRE),155000,75000,16000,Male,11527,0,Asian,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,2.00E+05,"Cupertino, CA",7,1,Mobile (iOS + Android),160000,27000,13000,Female,7158,0,Asian,Bachelor's Degree,0,0
Apple,ICT3,Software Engineer,226000,"Cupertino, CA",3,0,ML / AI,160000,50000,16000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT2,Software Engineer,147000,"Austin, TX",0,0,API Development (Back-End),113000,19000,15000,Male,10965,0,Asian,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,302000,"Santa Clara, CA",10,1,Mobile (iOS + Android),195000,63000,45000,Male,7434,0,White,Bachelor's Degree,0,1
Apple,ICT2,Software Engineer,123000,"Austin, TX",1,1,Distributed Systems (Back-End),113000,10000,0,Male,10965,0,Hispanic,Bachelor's Degree,0,1
Apple,ECDP,Software Engineer,147000,"Austin, TX",0,0,ML / AI,113000,19000,15000,Male,10965,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,175000,"Austin, TX",4,0,Data,135000,30000,10000,Male,10965,1,Asian,Master's Degree,0,1
Apple,L3,Software Engineer,150000,"Sunnyvale, CA",4,2,Web Development (Front-End),135000,15000,0,Female,7472,0,White,Bachelor's Degree,0,0
Apple,ICT4,Software Engineer,298000,"Boulder, CO",6,0,API Development (Back-End),180000,1.00E+05,18000,Male,7534,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,189000,"Austin, TX",6,0,Testing (SDET),137000,37000,15000,Male,10965,0,Two Or More,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,474000,"Cupertino, CA",10,2,Distributed Systems (Back-End),208000,236000,30000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,294000,"Cupertino, CA",4,3,DevOps,174000,1.00E+05,20000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,194000,"Cupertino, CA",4,2,Mobile (iOS + Android),140000,42000,12000,Female,7158,0,Asian,Bachelor's Degree,0,0
Apple,ICT5,Software Engineer,410000,"Cupertino, CA",10,7,Distributed Systems (Back-End),225000,160000,25000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT2,Software Engineer,160000,"San Francisco, CA",5,1,Full Stack,135000,25000,0,Male,7419,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,348000,"Cupertino, CA",12,5,Full Stack,188000,140000,20000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,185000,"San Francisco, CA",1,1,Data,135000,40000,10000,Female,7419,0,White,Bachelor's Degree,0,0
Apple,ICT4,Software Engineer,304000,"New York, NY",15,1,Distributed Systems (Back-End),204000,50000,50000,Male,10182,1,White,Master's Degree,0,1
Apple,ICT2,Software Engineer,268000,"Cupertino, CA",0,0,ML / AI,158000,55000,55000,Female,7158,1,Asian,Master's Degree,0,0
Apple,ICT4,Software Engineer,343000,"San Diego, CA",26,1,Accessory,2.00E+05,113000,30000,Male,7416,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,355000,"Cupertino, CA",15,2,iOS,230000,1.00E+05,25000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,288000,"Cupertino, CA",8,0,Maps,188000,75000,25000,Male,7158,0,Hispanic,Bachelor's Degree,0,1
Apple,L3,Software Engineer,220000,"Cupertino, CA",3,3,Distributed Systems (Back-End),140000,66000,14000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,330000,"Seattle, WA",7,0,Distributed Systems (Back-End),2.00E+05,110000,20000,Male,11527,0,Hispanic,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,375000,"San Francisco, CA",7,1,API Development (Back-End),205000,1.00E+05,70000,Other,7419,0,Two Or More,Bachelor's Degree,0,0
Apple,ICT3,Software Engineer,215000,"Cupertino, CA",6,2,iOS,143000,72000,0,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,239000,"Seattle, WA",0,0,ML / AI,140000,85000,14000,Male,11527,1,Two Or More,Master's Degree,0,1
Apple,ICT3,Software Engineer,198000,"Austin, TX",3,0,Data,145000,38000,15000,Male,10965,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,286000,"Austin, TX",7,0,Distributed Systems (Back-End),190000,68000,28000,Male,10965,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,220000,"Cupertino, CA",2,2,ML / AI,140000,80000,0,Female,7158,0,Asian,Bachelor's Degree,0,0
Apple,ICT4,Software Engineer,295000,"Cupertino, CA",7,0,Full Stack,2.00E+05,75000,20000,Female,7158,0,Two Or More,Bachelor's Degree,0,0
Apple,ICT4,Software Engineer,465000,"Cupertino, CA",12,2,Testing (SDET),196000,244000,25000,Male,7158,0,Asian,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,258000,"Cupertino, CA",6,3,Firmware,143000,105000,10000,Male,7158,1,Asian,Master's Degree,0,1
